,TRACTCE_a,TRACTCE_b,distance
1923,000900,032003,41249.37658859091
1924,000900,032313,14377.946602594926
1925,000900,032327,17399.22974314312
1926,000900,032319,11015.202421548134
1927,000900,030902,49145.02181054748
1928,000900,031800,35154.707968746356
1929,000900,032208,23475.300376345396
1930,000900,022203,3460.081982298521
1931,000900,022902,14939.59152958938
1932,000900,005301,5931.023415232
1933,000900,020300,8725.188172283204
1934,000900,025804,29099.24581525283
1935,000900,027200,24451.58304492623
1936,000900,004600,6151.136635997949
1937,000900,026400,22094.035256261417
1938,000900,028000,27009.985789341175
1939,000900,024200,8576.890135267355
1940,000900,025006,23897.322586748433
1941,000900,029102,36385.39392880014
1942,000900,029601,39442.434258302455
1943,000900,006000,9235.549901067598
1944,000900,007402,10577.892433581937
1945,000900,010401,17200.408199971105
1946,000900,011600,21646.327363983513
1947,000900,021500,6436.504810427635
1948,000900,002600,4037.826193122875
1949,000900,011700,20799.387895545875
1950,000900,021600,6716.387793431943
1951,000900,022001,6940.8796185308765
1952,000900,022400,5108.520597311245
1953,000900,023500,14863.056858661657
1954,000900,024300,13057.314333707014
1955,000900,025001,20334.317635621264
1956,000900,031100,46699.31609665686
1957,000900,007800,10423.626109694904
1958,000900,009800,17186.96245477619
1959,000900,010701,19566.35543167928
1960,000900,029206,32746.055003305144
1961,000900,031000,49218.52839053061
1962,000900,032002,35484.46905693799
1963,000900,023900,14805.64483990385
1964,000900,025101,23678.018969003086
1965,000900,025602,27133.158429646177
1966,000900,032008,41258.101028615325
1967,000900,032316,16672.118208795662
1968,000900,032326,15106.596316279658
1969,000900,031605,46294.539459087624
1970,000900,032005,39955.118106845395
1971,000900,029902,42993.04167016784
1972,000900,030306,45112.53361233183
1973,000900,030404,48860.446547725776
1974,000900,011001,18784.397009761145
1975,000900,031202,52478.10449608993
1976,000900,029203,35804.222734490206
1977,000900,009400,13514.868688723995
1978,000900,010200,16965.43521487669
1979,000900,008800,11255.39896405608
1980,000900,002800,6335.1715647789315
1981,000900,003900,3171.494113907479
1982,000900,006700,9946.766795679838
1983,000900,023603,13503.91287278355
1984,000900,031909,31458.198399941226
1985,002400,031705,36521.93589006254
1986,002400,032212,24819.700445608712
1987,002400,032322,14921.113204329875
1991,002400,004400,2565.338342307136
1992,002400,005000,4964.63238108233
1993,002400,005801,8130.596845315836
1994,002400,006800,7632.127659839378
1995,002400,007900,8172.056236146329
1996,002400,009000,9957.97065447485
1997,002400,009100,10139.5199555898
1998,002400,010702,16820.778837574053
1999,002400,012100,21249.6553833569
2000,002400,022003,8004.94959057267
2001,002400,022604,8626.263918173374
2002,002400,023201,13589.052584351612
2003,002400,023803,10090.351289201528
2004,002400,025200,21100.804236014425
2005,002400,026500,19687.27260670833
2006,002400,027100,21656.48599923343
2007,002400,027900,25137.08744202377
2008,002400,028200,24568.807143219245
2009,002400,029303,28524.879966143846
2010,002400,029502,35708.95820850191
2011,002400,030006,40520.78792410077
2012,002400,030802,44894.58047011241
2013,002400,031501,50875.443906695335
2014,002400,025805,26745.79742637946
2015,002400,028500,27021.193803419963
2016,002400,029204,32400.82245009406
2017,002400,029305,29916.712411714958
2018,002400,029503,35091.327368460414
2019,002400,030004,37425.9324988538
2020,002400,030202,40367.612486092046
2021,002400,030312,44164.26034634369
2022,002400,030504,41006.84419986919
2023,002400,031601,42428.08942814741
2024,002400,007600,7357.339519168487
2025,002400,008200,9110.605345344813
2026,002400,008900,10041.3358002435
2027,002400,010002,12345.041304227705
2028,002400,010300,14741.804717865689
2029,002400,032213,24845.24964605366
2030,002400,032318,20046.807810910974
2031,002400,032702,60746.49798342571
2036,002400,003000,6476.42741015471
2037,002400,003300,6791.852675326434
2038,002400,006100,5323.712427302903
2039,002400,006900,8316.507490581764
2040,002400,022603,8666.450155814977
2041,002400,022801,11054.372995924305
2042,002400,023202,14288.247246335706
2043,002400,011401,18325.30676098643
2044,002400,012000,20541.868694324112
2045,002400,020600,8398.895231339015
2046,002400,025400,22744.5236161499
2047,002400,021802,12457.530866728666
2048,002400,025601,24209.08561401067
2049,002400,026600,20146.546728154502
2050,002400,029403,31623.937656633767
2051,002400,032203,19052.401057045325
2052,002400,023804,10567.575385435344
2053,002400,024901,16854.18818802421
2054,002400,021000,7027.195656085388
2055,002400,021804,11156.90141259199
2056,002400,022005,7574.016194738047
2057,002400,004302,2712.853646819703
2058,002400,005302,3792.5287923412816
2059,002400,008300,8859.757319043854
2060,002400,007100,8851.073244463074
2061,002400,022606,10230.453339451573
2062,002400,024701,16071.801326838091
2063,002400,031502,70086.04519312466
2064,002400,004000,3059.1704168495744
2065,002400,031704,38975.25127575108
2066,002400,025806,26453.06922799291
2067,002400,027300,23032.89385565449
2068,002400,030308,42341.36518033903
2069,002400,020500,7979.566251548009
2070,002400,022901,13888.989733507748
2073,002400,008700,9100.31438043458
2074,002400,031400,57931.756745906176
2076,002400,005200,4067.298999255005
2077,002400,027800,26546.309032872265
2078,002400,028700,29664.60343148132
2079,002400,029406,33555.18920299785
2080,002400,031703,36523.41981050213
2081,002400,032211,23409.065130969848
2082,002400,032800,62102.476365504524
2083,002400,029700,36128.73696630564
2084,002400,030201,40745.58005971149
2085,002400,030311,42608.74244388877
2086,002400,030313,43007.316503412454
2087,002400,030403,46765.1220082366
2088,002400,030600,42623.46484435459
2089,002400,031302,59429.42291896224
2090,002400,031906,30512.82224717902
2091,002400,031908,28785.02036607002
2092,002400,032006,40484.85131999755
2093,002400,030003,36449.43140182308
2094,002400,032102,32473.40124420463
2095,002400,032214,22098.70969548978
2096,002400,032309,11555.609140803395
2097,002400,032317,19173.99693724494
2098,002400,032324,12593.757837022247
2099,002400,032329,19380.641792173796
2100,002400,027500,23148.19104254688
2101,002400,024800,16127.152752413536
2102,002400,025003,19785.48605783259
2103,002400,026700,21687.26220774207
2104,002400,026801,20388.634633857087
2105,002400,026802,21429.79277982341
2106,002400,028802,29096.6086030196
2107,002400,028902,31953.763110159573
2108,002400,029205,33226.33674335391
2109,002400,029306,30286.589777870868
2110,002400,029407,33150.89320442565
2111,002400,024500,14327.435520467454
2112,002400,024602,17825.049067614804
2113,002400,032602,35143.37158373692
2114,002400,027400,22837.28818716108
2116,002400,027701,29826.59894938444
2117,002400,027702,36795.860615686695
2118,002400,028600,28261.818861910844
2121,002400,002900,5473.0654153445885
2122,002400,003400,5723.358186688203
2123,002400,003600,2926.775600723141
2124,002400,004200,1850.6097747911667
2125,002400,004301,2134.0703626043223
2126,002400,004500,3316.462924227422
2127,002400,004700,7014.45332385471
2128,002400,004800,6199.503899672172
2129,002400,005100,4576.563489121345
2131,002400,026300,19642.319185893124
2132,002400,005400,5649.788379606503
2133,002400,032010,39689.98253062109
2134,002400,023601,12151.243424154829
2135,002400,023700,10464.240279253649
2136,002400,005600,10120.211094481283
2137,002400,022500,7152.80590750346
2138,002400,022703,9023.492883690422
2139,002400,022803,12678.624493354759
2140,002400,023404,20205.715359656875
2141,002400,025302,22020.047297333156
2142,002400,025701,24984.49679512331
2143,002400,026001,21234.787693583756
2144,002400,026100,22096.386455474203
2145,002400,026200,25357.492467206197
2146,002400,031603,46389.83322884685
2147,002400,032500,34639.17075740093
2148,002400,005700,9626.86555283799
2149,002400,005802,8884.133814857565
2150,002400,006300,5703.1541709389885
2151,002400,006500,6587.249918737162
2152,002400,007300,8175.230832418645
2153,002400,007700,7546.649604924424
2154,002400,008100,9679.632897381847
2155,002400,008600,9107.557635785077
2156,002400,009300,12724.051420048881
2157,002400,009702,15131.415254404186
2158,002400,010001,13249.855111550964
2159,002400,021905,10154.45277190003
2160,002400,022006,6930.643716772648
2161,002400,010100,13319.68663051709
2162,002400,010900,16235.417259247559
2163,002400,011101,16382.696721006916
2164,002400,011200,17759.496825129605
2165,002400,011900,20036.358503799198
2166,002400,020700,8923.079015607616
2167,002400,020900,8416.215049349204
2168,002400,021300,5933.327893689819
2169,002400,021903,8936.183411849916
2170,002400,029504,34843.02383867347
2171,002400,029602,39452.711611622275
2172,002400,029802,37928.87463167303
2173,002400,030005,38949.84669035748
2174,002400,030100,39439.03338644544
2175,002400,030304,45687.0522934373
2176,002400,028901,31635.968558196382
2177,002400,029001,33678.067591454026
2178,002400,029003,33837.22296525697
2179,002400,029101,32282.427317765007
2180,002400,029304,29021.568770014368
2181,002400,029307,30844.81525944597
2182,002400,029405,32009.278400971674
2183,002400,029408,33255.6829183501
2184,002400,030901,45196.11128786421
2185,002400,032210,28562.226775156254
2186,002400,032215,24239.968428314867
2187,002400,032307,16715.303466858393
2188,002400,032311,20128.68937361761
2189,002400,032315,23636.589362224313
2190,002400,032320,14437.619199378492
2191,002400,030309,42936.69908400535
2192,002400,030310,44337.68556688902
2193,002400,028100,24241.341858583397
2194,002400,028300,28464.882972012685
2195,002400,031204,44309.834590469116
2196,002400,031206,42365.165441739715
2197,002400,030314,42177.680364439235
2198,002400,030401,43716.13857763162
2199,002400,030503,38681.856833275626
2200,002400,030700,43592.62329414666
2201,002400,030801,44620.56712297829
2202,002400,025702,26454.45547589307
2203,002400,025803,27527.707137882113
2204,002400,029801,35678.18590759042
2205,002400,028402,26283.159332289895
2206,002400,028801,29614.194068301502
2209,002400,010800,16146.880612227922
2210,002400,007200,8551.144226163298
2211,002400,007401,7623.9253471227385
2212,002400,007500,7898.615189715681
2213,002400,008001,9205.874246316955
2214,002400,008002,9373.010781539151
2215,002400,008400,8586.13345843742
2216,002400,003500,5072.035901641416
2217,002400,003800,994.8728089334363
2218,002400,004100,3459.5781088089648
2219,002400,008500,9489.518260920306
2220,002400,009200,10138.371123576746
2221,002400,009500,11635.087402593488
2222,002400,009701,15597.032919111958
2223,002400,006200,5348.861998793439
2224,002400,006400,6589.57770649784
2225,002400,006600,6771.304289844029
2226,002400,011300,18214.678685555802
2227,002400,022101,6727.19820835331
2228,002400,022102,7749.071850481256
2229,002400,022202,6688.969690413461
2230,002400,022300,4031.2337716304282
2231,002400,022605,9926.93959998328
2232,002400,023100,16149.922317269087
2233,002400,023401,15357.550124898617
2234,002400,023403,17637.515421991546
2235,002400,023604,13973.611957979714
2236,002400,023801,12561.461398617781
2237,002400,011002,16293.475670636062
2238,002400,011102,16467.89854996399
2239,002400,024100,7276.154737504948
2240,002400,024400,12873.559247750653
2241,002400,025005,20332.086983039822
2242,002400,025102,23708.38057961697
2243,002400,025301,20701.09411472244
2244,002400,025500,22871.193100289373
2245,002400,009900,13864.982317712442
2246,002400,010402,14879.445345421647
2247,002400,010600,17264.27360237344
2248,002400,021904,10293.621208407103
2249,002400,021906,11016.841193994513
2253,002400,022702,7769.310258291312
2256,002400,022802,11763.287022723802
2257,002400,023000,15737.341522178043
2258,002400,011500,18609.82613188126
2259,002400,011800,18345.5661386675
2262,002400,002500,1125.821511564148
2263,002400,002700,3244.222244974368
2264,002400,020100,11872.920631394962
2265,002400,020200,11016.609555268804
2266,002400,020401,9657.974731729792
2267,002400,020800,10041.766333452526
2268,002400,021100,6344.61270243008
2269,002400,021400,7441.946657912771
2270,002400,021700,9483.504962898887
2271,002400,021803,10272.768715555749
2272,002400,003200,8396.534654030513
2273,002400,024702,18459.558667282105
2274,002400,024903,18698.10110109348
2275,002400,024601,16091.422977959499
2276,002400,032328,18321.53633830946
2277,002400,032401,26535.18768630654
2278,002400,032402,25314.465242464143
2279,002400,032601,33960.80912758919
2280,002400,032325,13726.165101703411
2281,002400,032703,40005.51284945582
2282,002400,031904,29920.81312420193
2283,002400,031907,28525.879004110557
2284,002400,032007,36688.09698240962
2285,002400,032011,40102.29417040609
2286,002400,032103,24382.348448149467
2287,002400,031301,55931.87772875993
2288,002400,032104,26811.918787609022
2289,002400,032207,20782.452115068532
2290,002400,031604,41932.3702408221
2291,002400,031706,38095.240893036185
2292,002400,031903,26347.88798180784
2293,002400,032321,12612.152399575878
2294,002400,032323,13284.563873774357
2297,002400,003100,7971.598615190579
2298,002400,022701,7154.410058517433
2299,002400,023300,15351.531099351294
2300,002400,024000,9141.685293236722
2301,002400,024902,17779.354296669735
2302,002400,026002,22764.74300191501
2303,002400,027000,21227.824333365617
2304,002400,027600,23934.757895006147
2305,002400,028403,27461.301612597472
2306,002400,029004,34137.89959125173
2307,002400,029901,40251.15005078672
2308,002400,030305,41330.86380923706
2309,002400,030501,40065.89864285584
2310,002400,031205,40761.665294512815
2311,002400,005900,7389.0243990795725
2312,002400,004900,5800.358427623947
2313,002400,032704,44522.83545244662
2314,002400,007000,8311.149781370626
2315,002400,009600,13401.741633015363
2316,002400,010500,16142.249114361563
2317,002400,011402,19340.295096671587
2318,002400,020402,9231.675078911883
2319,002400,022201,6077.720382016804
2320,002400,032003,40364.3915831857
2321,002400,032313,15074.343589353537
2322,002400,032327,18763.04795319677
2323,002400,032319,13285.307937508738
2324,002400,030902,46946.953136018186
2325,002400,031800,33437.072778562404
2326,002400,032208,22908.745336479038
2327,002400,022203,5209.289599109383
2328,002400,022902,15037.256554192973
2329,002400,005301,3383.220680128614
2330,002400,020300,10125.666448925607
